tau,mag_triple,mag_bin_q4,mag_bin_q2
1.0911018220e+00,1.2830286276e+00,1.2830109114e+00,1.2830104616e+00
1.0911818236e+00,1.2829832799e+00,1.2829655640e+00,1.2829651145e+00
1.0912618252e+00,1.2829379412e+00,1.2829202255e+00,1.2829197763e+00
1.0913418268e+00,1.2828926114e+00,1.2828748960e+00,1.2828744471e+00
1.0914218284e+00,1.2828472905e+00,1.2828295753e+00,1.2828291268e+00
1.0915018300e+00,1.2828019785e+00,1.2827842636e+00,1.2827838153e+00
1.0915818316e+00,1.2827566755e+00,1.2827389608e+00,1.2827385128e+00
1.0916618332e+00,1.2827113813e+00,1.2826936669e+00,1.2826932192e+00
1.0917418348e+00,1.2826660961e+00,1.2826483820e+00,1.2826479346e+00
1.0918218364e+00,1.2826208198e+00,1.2826031059e+00,1.2826026588e+00
1.0919018380e+00,1.2825755523e+00,1.2825578388e+00,1.2825573919e+00
1.0919818396e+00,1.2825302938e+00,1.2825125805e+00,1.2825121340e+00
1.0920618412e+00,1.2824850442e+00,1.2824673312e+00,1.2824668849e+00
1.0921418428e+00,1.2824398035e+00,1.2824220907e+00,1.2824216448e+00
1.0922218444e+00,1.2823945717e+00,1.2823768592e+00,1.2823764135e+00
1.0923018460e+00,1.2823493488e+00,1.2823316365e+00,1.2823311911e+00
1.0923818476e+00,1.2823041347e+00,1.2822864227e+00,1.2822859777e+00
1.0924618492e+00,1.2822589296e+00,1.2822412179e+00,1.2822407731e+00
1.0925418508e+00,1.2822137333e+00,1.2821960219e+00,1.2821955774e+00
1.0926218524e+00,1.2821685460e+00,1.2821508348e+00,1.2821503906e+00
1.0927018540e+00,1.2821233675e+00,1.2821056566e+00,1.2821052127e+00
1.0927818556e+00,1.2820781979e+00,1.2820604873e+00,1.2820600436e+00
1.0928618572e+00,1.2820330372e+00,1.2820153268e+00,1.2820148835e+00
1.0929418588e+00,1.2819878854e+00,1.2819701753e+00,1.2819697322e+00
1.0930218604e+00,1.2819427424e+00,1.2819250326e+00,1.2819245898e+00
1.0931018620e+00,1.2818976083e+00,1.2818798988e+00,1.2818794563e+00
1.0931818636e+00,1.2818524831e+00,1.2818347738e+00,1.2818343316e+00
1.0932618652e+00,1.2818073668e+00,1.2817896577e+00,1.2817892158e+00
1.0933418668e+00,1.2817622593e+00,1.2817445505e+00,1.2817441089e+00
1.0934218684e+00,1.2817171607e+00,1.2816994522e+00,1.2816990109e+00
1.0935018700e+00,1.2816720710e+00,1.2816543627e+00,1.2816539217e+00
1.0935818716e+00,1.2816269901e+00,1.2816092821e+00,1.2816088414e+00
1.0936618732e+00,1.2815819181e+00,1.2815642104e+00,1.2815637699e+00
1.0937418748e+00,1.2815368549e+00,1.2815191475e+00,1.2815187073e+00
1.0938218764e+00,1.2814918006e+00,1.2814740934e+00,1.2814736535e+00
1.0939018780e+00,1.2814467552e+00,1.2814290482e+00,1.2814286086e+00
1.0939818796e+00,1.2814017186e+00,1.2813840119e+00,1.2813835726e+00
1.0940618812e+00,1.2813566908e+00,1.2813389844e+00,1.2813385454e+00
1.0941418828e+00,1.2813116719e+00,1.2812939658e+00,1.2812935270e+00
1.0942218844e+00,1.2812666619e+00,1.2812489560e+00,1.2812485175e+00
1.0943018860e+00,1.2812216606e+00,1.2812039550e+00,1.2812035168e+00
1.0943818876e+00,1.2811766683e+00,1.2811589629e+00,1.2811585250e+00
1.0944618892e+00,1.2811316847e+00,1.2811139796e+00,1.2811135420e+00
1.0945418908e+00,1.2810867100e+00,1.2810690052e+00,1.2810685679e+00
1.0946218924e+00,1.2810417441e+00,1.2810240396e+00,1.2810236026e+00
1.0947018940e+00,1.2809967871e+00,1.2809790828e+00,1.2809786461e+00
1.0947818956e+00,1.2809518389e+00,1.2809341349e+00,1.2809336984e+00
1.0948618972e+00,1.2809068995e+00,1.2808891957e+00,1.2808887596e+00
1.0949418988e+00,1.2808619690e+00,1.2808442655e+00,1.2808438296e+00
1.0950219004e+00,1.2808170472e+00,1.2807993440e+00,1.2807989084e+00
1.0951019020e+00,1.2807721343e+00,1.2807544313e+00,1.2807539960e+00
1.0951819036e+00,1.2807272302e+00,1.2807095275e+00,1.2807090925e+00
1.0952619052e+00,1.2806823349e+00,1.2806646325e+00,1.2806641978e+00
1.0953419068e+00,1.2806374485e+00,1.2806197463e+00,1.2806193119e+00
1.0954219084e+00,1.2805925708e+00,1.2805748689e+00,1.2805744348e+00
1.0955019100e+00,1.2805477020e+00,1.2805300003e+00,1.2805295665e+00
1.0955819116e+00,1.2805028420e+00,1.2804851406e+00,1.2804847070e+00
1.0956619132e+00,1.2804579907e+00,1.2804402896e+00,1.2804398563e+00
1.0957419148e+00,1.2804131483e+00,1.2803954475e+00,1.2803950145e+00
1.0958219164e+00,1.2803683147e+00,1.2803506141e+00,1.2803501814e+00
1.0959019180e+00,1.2803234899e+00,1.2803057896e+00,1.2803053571e+00
1.0959819196e+00,1.2802786739e+00,1.2802609738e+00,1.2802605417e+00
1.0960619212e+00,1.2802338667e+00,1.2802161669e+00,1.2802157350e+00
1.0961419228e+00,1.2801890682e+00,1.2801713687e+00,1.2801709371e+00
1.0962219244e+00,1.2801442786e+00,1.2801265793e+00,1.2801261480e+00
1.0963019260e+00,1.2800994977e+00,1.2800817987e+00,1.2800813677e+00
1.0963819276e+00,1.2800547257e+00,1.2800370269e+00,1.2800365962e+00
1.0964619292e+00,1.2800099624e+00,1.2799922639e+00,1.2799918335e+00
1.0965419308e+00,1.2799652079e+00,1.2799475097e+00,1.2799470795e+00
1.0966219324e+00,1.2799204622e+00,1.2799027643e+00,1.2799023344e+00
1.0967019340e+00,1.2798757253e+00,1.2798580276e+00,1.2798575980e+00
1.0967819356e+00,1.2798309971e+00,1.2798132997e+00,1.2798128704e+00
1.0968619372e+00,1.2797862777e+00,1.2797685806e+00,1.2797681516e+00
1.0969419388e+00,1.2797415671e+00,1.2797238702e+00,1.2797234415e+00
1.0970219404e+00,1.2796968653e+00,1.2796791687e+00,1.2796787402e+00
1.0971019420e+00,1.2796521722e+00,1.2796344759e+00,1.2796340477e+00
1.0971819436e+00,1.2796074879e+00,1.2795897918e+00,1.2795893639e+00
1.0972619452e+00,1.2795628124e+00,1.2795451166e+00,1.2795446889e+00
1.0973419468e+00,1.2795181456e+00,1.2795004501e+00,1.2795000227e+00
1.0974219484e+00,1.2794734876e+00,1.2794557923e+00,1.2794553653e+00
1.0975019500e+00,1.2794288384e+00,1.2794111433e+00,1.2794107165e+00
1.0975819516e+00,1.2793841979e+00,1.2793665031e+00,1.2793660766e+00
1.0976619532e+00,1.2793395661e+00,1.2793218716e+00,1.2793214454e+00
1.0977419548e+00,1.2792949431e+00,1.2792772489e+00,1.2792768229e+00
1.0978219564e+00,1.2792503289e+00,1.2792326349e+00,1.2792322092e+00
1.0979019580e+00,1.2792057234e+00,1.2791880296e+00,1.2791876043e+00
1.0979819596e+00,1.2791611266e+00,1.2791434331e+00,1.2791430081e+00
1.0980619612e+00,1.2791165386e+00,1.2790988454e+00,1.2790984206e+00
1.0981419628e+00,1.2790719593e+00,1.2790542664e+00,1.2790538419e+00
1.0982219644e+00,1.2790273888e+00,1.2790096961e+00,1.2790092719e+00
1.0983019660e+00,1.2789828270e+00,1.2789651346e+00,1.2789647107e+00
1.0983819676e+00,1.2789382740e+00,1.2789205818e+00,1.2789201581e+00
1.0984619692e+00,1.2788937296e+00,1.2788760377e+00,1.2788756144e+00
1.0985419708e+00,1.2788491940e+00,1.2788315024e+00,1.2788310793e+00
1.0986219724e+00,1.2788046672e+00,1.2787869758e+00,1.2787865530e+00
1.0987019740e+00,1.2787601490e+00,1.2787424579e+00,1.2787420354e+00
1.0987819756e+00,1.2787156396e+00,1.2786979488e+00,1.2786975265e+00
1.0988619772e+00,1.2786711389e+00,1.2786534484e+00,1.2786530264e+00
1.0989419788e+00,1.2786266470e+00,1.2786089566e+00,1.2786085350e+00
1.0990219804e+00,1.2785821637e+00,1.2785644737e+00,1.2785640522e+00
1.0991019820e+00,1.2785376892e+00,1.2785199994e+00,1.2785195783e+00
1.0991819836e+00,1.2784932233e+00,1.2784755338e+00,1.2784751130e+00
1.0992619852e+00,1.2784487662e+00,1.2784310770e+00,1.2784306564e+00
1.0993419868e+00,1.2784043178e+00,1.2783866288e+00,1.2783862085e+00
1.0994219884e+00,1.2783598781e+00,1.2783421894e+00,1.2783417694e+00
1.0995019900e+00,1.2783154471e+00,1.2782977587e+00,1.2782973390e+00
1.0995819916e+00,1.2782710249e+00,1.2782533366e+00,1.2782529172e+00
1.0996619932e+00,1.2782266113e+00,1.2782089233e+00,1.2782085042e+00
1.0997419948e+00,1.2781822064e+00,1.2781645187e+00,1.2781640998e+00
1.0998219964e+00,1.2781378102e+00,1.2781201228e+00,1.2781197042e+00
1.0999019980e+00,1.2780934227e+00,1.2780757355e+00,1.2780753172e+00
1.0999819996e+00,1.2780490439e+00,1.2780313570e+00,1.2780309390e+00
1.1000620012e+00,1.2780046738e+00,1.2779869872e+00,1.2779865694e+00
1.1001420028e+00,1.2779603124e+00,1.2779426260e+00,1.2779422085e+00
1.1002220044e+00,1.2779159597e+00,1.2778982735e+00,1.2778978563e+00
1.1003020060e+00,1.2778716156e+00,1.2778539298e+00,1.2778535128e+00
1.1003820076e+00,1.2778272802e+00,1.2778095946e+00,1.2778091780e+00
1.1004620092e+00,1.2777829536e+00,1.2777652682e+00,1.2777648519e+00
1.1005420108e+00,1.2777386356e+00,1.2777209505e+00,1.2777205344e+00
1.1006220124e+00,1.2776943262e+00,1.2776766414e+00,1.2776762256e+00
1.1007020140e+00,1.2776500256e+00,1.2776323410e+00,1.2776319255e+00
1.1007820156e+00,1.2776057336e+00,1.2775880493e+00,1.2775876341e+00
1.1008620172e+00,1.2775614503e+00,1.2775437663e+00,1.2775433513e+00
1.1009420188e+00,1.2775171756e+00,1.2774994919e+00,1.2774990772e+00
1.1010220204e+00,1.2774729097e+00,1.2774552262e+00,1.2774548118e+00
1.1011020220e+00,1.2774286523e+00,1.2774109691e+00,1.2774105550e+00
1.1011820236e+00,1.2773844037e+00,1.2773667207e+00,1.2773663069e+00
1.1012620252e+00,1.2773401637e+00,1.2773224810e+00,1.2773220674e+00
1.1013420268e+00,1.2772959324e+00,1.2772782499e+00,1.2772778366e+00
1.1014220284e+00,1.2772517097e+00,1.2772340275e+00,1.2772336145e+00
1.1015020300e+00,1.2772074957e+00,1.2771898137e+00,1.2771894010e+00
1.1015820316e+00,1.2771632903e+00,1.2771456086e+00,1.2771451962e+00
1.1016620332e+00,1.2771190936e+00,1.2771014122e+00,1.2771010000e+00
1.1017420348e+00,1.2770749055e+00,1.2770572243e+00,1.2770568125e+00
1.1018220364e+00,1.2770307261e+00,1.2770130452e+00,1.2770126336e+00
1.1019020380e+00,1.2769865553e+00,1.2769688747e+00,1.2769684633e+00
1.1019820396e+00,1.2769423931e+00,1.2769247128e+00,1.2769243017e+00
1.1020620412e+00,1.2768982396e+00,1.2768805595e+00,1.2768801487e+00
1.1021420428e+00,1.2768540948e+00,1.2768364149e+00,1.2768360044e+00
1.1022220444e+00,1.2768099585e+00,1.2767922789e+00,1.2767918687e+00
1.1023020460e+00,1.2767658309e+00,1.2767481516e+00,1.2767477417e+00
1.1023820476e+00,1.2767217120e+00,1.2767040329e+00,1.2767036232e+00
1.1024620492e+00,1.2766776016e+00,1.2766599228e+00,1.2766595134e+00
1.1025420508e+00,1.2766334999e+00,1.2766158214e+00,1.2766154122e+00
1.1026220524e+00,1.2765894068e+00,1.2765717285e+00,1.2765713197e+00
1.1027020540e+00,1.2765453224e+00,1.2765276443e+00,1.2765272358e+00
1.1027820556e+00,1.2765012465e+00,1.2764835687e+00,1.2764831605e+00
1.1028620572e+00,1.2764571793e+00,1.2764395018e+00,1.2764390938e+00
1.1029420588e+00,1.2764131207e+00,1.2763954434e+00,1.2763950357e+00
1.1030220604e+00,1.2763690707e+00,1.2763513937e+00,1.2763509862e+00
1.1031020620e+00,1.2763250293e+00,1.2763073526e+00,1.2763069454e+00
1.1031820636e+00,1.2762809965e+00,1.2762633201e+00,1.2762629131e+00
1.1032620652e+00,1.2762369723e+00,1.2762192961e+00,1.2762188895e+00
1.1033420668e+00,1.2761929568e+00,1.2761752808e+00,1.2761748745e+00
1.1034220684e+00,1.2761489498e+00,1.2761312742e+00,1.2761308681e+00
1.1035020700e+00,1.2761049515e+00,1.2760872761e+00,1.2760868703e+00
1.1035820716e+00,1.2760609617e+00,1.2760432866e+00,1.2760428810e+00
1.1036620732e+00,1.2760169806e+00,1.2759993057e+00,1.2759989004e+00
1.1037420748e+00,1.2759730080e+00,1.2759553334e+00,1.2759549284e+00
1.1038220764e+00,1.2759290441e+00,1.2759113697e+00,1.2759109650e+00
1.1039020780e+00,1.2758850887e+00,1.2758674146e+00,1.2758670101e+00
1.1039820796e+00,1.2758411419e+00,1.2758234680e+00,1.2758230639e+00
1.1040620812e+00,1.2757972037e+00,1.2757795301e+00,1.2757791262e+00
1.1041420828e+00,1.2757532741e+00,1.2757356007e+00,1.2757351971e+00
1.1042220844e+00,1.2757093531e+00,1.2756916800e+00,1.2756912767e+00
1.1043020860e+00,1.2756654406e+00,1.2756477678e+00,1.2756473647e+00
1.1043820876e+00,1.2756215368e+00,1.2756038642e+00,1.2756034614e+00
1.1044620892e+00,1.2755776415e+00,1.2755599692e+00,1.2755595667e+00
1.1045420908e+00,1.2755337548e+00,1.2755160827e+00,1.2755156805e+00
1.1046220924e+00,1.2754898766e+00,1.2754722048e+00,1.2754718029e+00
1.1047020940e+00,1.2754460070e+00,1.2754283355e+00,1.2754279338e+00
1.1047820956e+00,1.2754021461e+00,1.2753844748e+00,1.2753840734e+00
1.1048620972e+00,1.2753582936e+00,1.2753406226e+00,1.2753402215e+00
1.1049420988e+00,1.2753144498e+00,1.2752967790e+00,1.2752963782e+00
1.1050221004e+00,1.2752706145e+00,1.2752529440e+00,1.2752525434e+00
1.1051021020e+00,1.2752267877e+00,1.2752091175e+00,1.2752087172e+00
1.1051821036e+00,1.2751829695e+00,1.2751652996e+00,1.2751648995e+00
1.1052621052e+00,1.2751391599e+00,1.2751214902e+00,1.2751210904e+00
1.1053421068e+00,1.2750953588e+00,1.2750776894e+00,1.2750772899e+00
1.1054221084e+00,1.2750515663e+00,1.2750338971e+00,1.2750334979e+00
1.1055021100e+00,1.2750077824e+00,1.2749901134e+00,1.2749897145e+00
1.1055821116e+00,1.2749640069e+00,1.2749463383e+00,1.2749459396e+00
1.1056621132e+00,1.2749202401e+00,1.2749025717e+00,1.2749021733e+00
1.1057421148e+00,1.2748764817e+00,1.2748588136e+00,1.2748584155e+00
1.1058221164e+00,1.2748327320e+00,1.2748150641e+00,1.2748146662e+00
1.1059021180e+00,1.2747889907e+00,1.2747713231e+00,1.2747709255e+00
1.1059821196e+00,1.2747452580e+00,1.2747275906e+00,1.2747271933e+00
1.1060621212e+00,1.2747015339e+00,1.2746838667e+00,1.2746834697e+00
1.1061421228e+00,1.2746578182e+00,1.2746401514e+00,1.2746397546e+00
1.1062221244e+00,1.2746141111e+00,1.2745964445e+00,1.2745960480e+00
1.1063021260e+00,1.2745704126e+00,1.2745527462e+00,1.2745523500e+00
1.1063821276e+00,1.2745267225e+00,1.2745090564e+00,1.2745086605e+00
1.1064621292e+00,1.2744830410e+00,1.2744653752e+00,1.2744649795e+00
1.1065421308e+00,1.2744393680e+00,1.2744217024e+00,1.2744213071e+00
1.1066221324e+00,1.2743957035e+00,1.2743780382e+00,1.2743776431e+00
1.1067021340e+00,1.2743520476e+00,1.2743343826e+00,1.2743339877e+00
1.1067821356e+00,1.2743084002e+00,1.2742907354e+00,1.2742903408e+00
1.1068621372e+00,1.2742647613e+00,1.2742470967e+00,1.2742467024e+00
1.1069421388e+00,1.2742211309e+00,1.2742034666e+00,1.2742030726e+00
1.1070221404e+00,1.2741775090e+00,1.2741598450e+00,1.2741594512e+00
1.1071021420e+00,1.2741338956e+00,1.2741162318e+00,1.2741158384e+00
1.1071821436e+00,1.2740902907e+00,1.2740726272e+00,1.2740722340e+00
1.1072621452e+00,1.2740466944e+00,1.2740290311e+00,1.2740286382e+00
1.1073421468e+00,1.2740031065e+00,1.2739854435e+00,1.2739850509e+00
1.1074221484e+00,1.2739595272e+00,1.2739418644e+00,1.2739414720e+00
1.1075021500e+00,1.2739159563e+00,1.2738982939e+00,1.2738979017e+00
1.1075821516e+00,1.2738723940e+00,1.2738547318e+00,1.2738543399e+00
1.1076621532e+00,1.2738288401e+00,1.2738111782e+00,1.2738107866e+00
1.1077421548e+00,1.2737852947e+00,1.2737676330e+00,1.2737672417e+00
1.1078221564e+00,1.2737417579e+00,1.2737240964e+00,1.2737237054e+00
1.1079021580e+00,1.2736982295e+00,1.2736805683e+00,1.2736801775e+00
1.1079821596e+00,1.2736547096e+00,1.2736370487e+00,1.2736366582e+00
1.1080621612e+00,1.2736111982e+00,1.2735935375e+00,1.2735931473e+00
1.1081421628e+00,1.2735676952e+00,1.2735500349e+00,1.2735496449e+00
1.1082221644e+00,1.2735242008e+00,1.2735065407e+00,1.2735061510e+00
1.1083021660e+00,1.2734807148e+00,1.2734630550e+00,1.2734626655e+00
1.1083821676e+00,1.2734372374e+00,1.2734195777e+00,1.2734191886e+00
1.1084621692e+00,1.2733937683e+00,1.2733761090e+00,1.2733757201e+00
1.1085421708e+00,1.2733503078e+00,1.2733326487e+00,1.2733322601e+00
1.1086221724e+00,1.2733068557e+00,1.2732891969e+00,1.2732888085e+00
1.1087021740e+00,1.2732634122e+00,1.2732457536e+00,1.2732453655e+00
1.1087821756e+00,1.2732199770e+00,1.2732023187e+00,1.2732019309e+00
1.1088621772e+00,1.2731765504e+00,1.2731588923e+00,1.2731585047e+00
1.1089421788e+00,1.2731331322e+00,1.2731154743e+00,1.2731150871e+00
1.1090221804e+00,1.2730897224e+00,1.2730720649e+00,1.2730716779e+00
1.1091021820e+00,1.2730463212e+00,1.2730286639e+00,1.2730282771e+00
1.1091821836e+00,1.2730029283e+00,1.2729852713e+00,1.2729848848e+00
1.1092621852e+00,1.2729595440e+00,1.2729418872e+00,1.2729415010e+00
1.1093421868e+00,1.2729161681e+00,1.2728985115e+00,1.2728981256e+00
1.1094221884e+00,1.2728728006e+00,1.2728551443e+00,1.2728547587e+00
1.1095021900e+00,1.2728294416e+00,1.2728117856e+00,1.2728114002e+00
1.1095821916e+00,1.2727860910e+00,1.2727684353e+00,1.2727680502e+00
1.1096621932e+00,1.2727427489e+00,1.2727250934e+00,1.2727247086e+00
1.1097421948e+00,1.2726994153e+00,1.2726817600e+00,1.2726813754e+00
1.1098221964e+00,1.2726560900e+00,1.2726384351e+00,1.2726380507e+00
1.1099021980e+00,1.2726127732e+00,1.2725951185e+00,1.2725947345e+00
1.1099821996e+00,1.2725694649e+00,1.2725518104e+00,1.2725514266e+00
1.1100622012e+00,1.2725261650e+00,1.2725085108e+00,1.2725081273e+00
1.1101422028e+00,1.2724828735e+00,1.2724652195e+00,1.2724648363e+00
1.1102222044e+00,1.2724395905e+00,1.2724219368e+00,1.2724215538e+00
1.1103022060e+00,1.2723963158e+00,1.2723786624e+00,1.2723782797e+00
1.1103822076e+00,1.2723530496e+00,1.2723353965e+00,1.2723350140e+00
1.1104622092e+00,1.2723097919e+00,1.2722921389e+00,1.2722917568e+00
1.1105422108e+00,1.2722665425e+00,1.2722488899e+00,1.2722485079e+00
1.1106222124e+00,1.2722233016e+00,1.2722056492e+00,1.2722052675e+00
1.1107022140e+00,1.2721800691e+00,1.2721624169e+00,1.2721620356e+00
1.1107822156e+00,1.2721368450e+00,1.2721191931e+00,1.2721188120e+00
1.1108622172e+00,1.2720936294e+00,1.2720759777e+00,1.2720755969e+00
1.1109422188e+00,1.2720504221e+00,1.2720327707e+00,1.2720323901e+00
1.1110222204e+00,1.2720072233e+00,1.2719895721e+00,1.2719891918e+00
1.1111022220e+00,1.2719640328e+00,1.2719463819e+00,1.2719460019e+00
1.1111822236e+00,1.2719208508e+00,1.2719032002e+00,1.2719028204e+00
1.1112622252e+00,1.2718776772e+00,1.2718600268e+00,1.2718596473e+00
1.1113422268e+00,1.2718345120e+00,1.2718168618e+00,1.2718164826e+00
1.1114222284e+00,1.2717913551e+00,1.2717737053e+00,1.2717733263e+00
1.1115022300e+00,1.2717482067e+00,1.2717305571e+00,1.2717301784e+00
1.1115822316e+00,1.2717050667e+00,1.2716874174e+00,1.2716870389e+00
1.1116622332e+00,1.2716619351e+00,1.2716442860e+00,1.2716439078e+00
1.1117422348e+00,1.2716188119e+00,1.2716011630e+00,1.2716007851e+00
1.1118222364e+00,1.2715756970e+00,1.2715580484e+00,1.2715576708e+00
1.1119022380e+00,1.2715325906e+00,1.2715149423e+00,1.2715145649e+00
1.1119822396e+00,1.2714894925e+00,1.2714718444e+00,1.2714714673e+00
1.1120622412e+00,1.2714464028e+00,1.2714287550e+00,1.2714283782e+00
1.1121422428e+00,1.2714033215e+00,1.2713856740e+00,1.2713852974e+00
1.1122222444e+00,1.2713602486e+00,1.2713426013e+00,1.2713422250e+00
1.1123022460e+00,1.2713171841e+00,1.2712995371e+00,1.2712991610e+00
1.1123822476e+00,1.2712741280e+00,1.2712564812e+00,1.2712561054e+00
1.1124622492e+00,1.2712310802e+00,1.2712134337e+00,1.2712130581e+00
1.1125422508e+00,1.2711880408e+00,1.2711703945e+00,1.2711700192e+00
1.1126222524e+00,1.2711450097e+00,1.2711273637e+00,1.2711269887e+00
1.1127022540e+00,1.2711019871e+00,1.2710843413e+00,1.2710839666e+00
1.1127822556e+00,1.2710589728e+00,1.2710413273e+00,1.2710409528e+00
1.1128622572e+00,1.2710159669e+00,1.2709983216e+00,1.2709979474e+00
1.1129422588e+00,1.2709729693e+00,1.2709553243e+00,1.2709549504e+00
1.1130222604e+00,1.2709299801e+00,1.2709123354e+00,1.2709119617e+00
1.1131022620e+00,1.2708869993e+00,1.2708693548e+00,1.2708689814e+00
1.1131822636e+00,1.2708440268e+00,1.2708263825e+00,1.2708260094e+00
1.1132622652e+00,1.2708010626e+00,1.2707834187e+00,1.2707830458e+00
1.1133422668e+00,1.2707581069e+00,1.2707404632e+00,1.2707400905e+00
1.1134222684e+00,1.2707151594e+00,1.2706975160e+00,1.2706971436e+00
1.1135022700e+00,1.2706722204e+00,1.2706545772e+00,1.2706542051e+00
1.1135822716e+00,1.2706292896e+00,1.2706116467e+00,1.2706112749e+00
1.1136622732e+00,1.2705863673e+00,1.2705687246e+00,1.2705683530e+00
1.1137422748e+00,1.2705434532e+00,1.2705258108e+00,1.2705254395e+00
1.1138222764e+00,1.2705005475e+00,1.2704829054e+00,1.2704825343e+00
1.1139022780e+00,1.2704576502e+00,1.2704400083e+00,1.2704396375e+00
1.1139822796e+00,1.2704147612e+00,1.2703971195e+00,1.2703967490e+00
1.1140622812e+00,1.2703718805e+00,1.2703542391e+00,1.2703538688e+00
1.1141422828e+00,1.2703290082e+00,1.2703113670e+00,1.2703109970e+00
1.1142222844e+00,1.2702861441e+00,1.2702685032e+00,1.2702681335e+00
1.1143022860e+00,1.2702432885e+00,1.2702256478e+00,1.2702252784e+00
1.1143822876e+00,1.2702004411e+00,1.2701828007e+00,1.2701824315e+00
1.1144622892e+00,1.2701576021e+00,1.2701399619e+00,1.2701395930e+00
1.1145422908e+00,1.2701147714e+00,1.2700971315e+00,1.2700967628e+00
1.1146222924e+00,1.2700719490e+00,1.2700543094e+00,1.2700539410e+00
1.1147022940e+00,1.2700291349e+00,1.2700114956e+00,1.2700111274e+00
1.1147822956e+00,1.2699863292e+00,1.2699686901e+00,1.2699683222e+00
1.1148622972e+00,1.2699435318e+00,1.2699258929e+00,1.2699255253e+00
1.1149422988e+00,1.2699007426e+00,1.2698831040e+00,1.2698827367e+00
1.1150223004e+00,1.2698579618e+00,1.2698403235e+00,1.2698399564e+00
1.1151023020e+00,1.2698151894e+00,1.2697975513e+00,1.2697971844e+00
1.1151823036e+00,1.2697724252e+00,1.2697547873e+00,1.2697544208e+00
1.1152623052e+00,1.2697296693e+00,1.2697120317e+00,1.2697116654e+00
1.1153423068e+00,1.2696869217e+00,1.2696692844e+00,1.2696689183e+00
1.1154223084e+00,1.2696441825e+00,1.2696265454e+00,1.2696261796e+00
1.1155023100e+00,1.2696014515e+00,1.2695838147e+00,1.2695834491e+00
1.1155823116e+00,1.2695587288e+00,1.2695410922e+00,1.2695407270e+00
1.1156623132e+00,1.2695160145e+00,1.2694983781e+00,1.2694980131e+00
1.1157423148e+00,1.2694733084e+00,1.2694556723e+00,1.2694553076e+00
1.1158223164e+00,1.2694306106e+00,1.2694129748e+00,1.2694126103e+00
1.1159023180e+00,1.2693879211e+00,1.2693702855e+00,1.2693699213e+00
1.1159823196e+00,1.2693452399e+00,1.2693276046e+00,1.2693272406e+00
1.1160623212e+00,1.2693025670e+00,1.2692849319e+00,1.2692845682e+00
1.1161423228e+00,1.2692599023e+00,1.2692422675e+00,1.2692419041e+00
1.1162223244e+00,1.2692172460e+00,1.2691996114e+00,1.2691992483e+00
1.1163023260e+00,1.2691745979e+00,1.2691569636e+00,1.2691566007e+00
1.1163823276e+00,1.2691319581e+00,1.2691143241e+00,1.2691139614e+00
1.1164623292e+00,1.2690893266e+00,1.2690716928e+00,1.2690713305e+00
1.1165423308e+00,1.2690467034e+00,1.2690290699e+00,1.2690287077e+00
1.1166223324e+00,1.2690040884e+00,1.2689864551e+00,1.2689860933e+00
1.1167023340e+00,1.2689614817e+00,1.2689438487e+00,1.2689434871e+00
1.1167823356e+00,1.2689188833e+00,1.2689012505e+00,1.2689008892e+00
1.1168623372e+00,1.2688762931e+00,1.2688586606e+00,1.2688582995e+00
1.1169423388e+00,1.2688337112e+00,1.2688160790e+00,1.2688157182e+00
1.1170223404e+00,1.2687911376e+00,1.2687735056e+00,1.2687731450e+00
1.1171023420e+00,1.2687485722e+00,1.2687309405e+00,1.2687305802e+00
1.1171823436e+00,1.2687060151e+00,1.2686883836e+00,1.2686880236e+00
1.1172623452e+00,1.2686634663e+00,1.2686458350e+00,1.2686454753e+00
1.1173423468e+00,1.2686209257e+00,1.2686032947e+00,1.2686029352e+00
1.1174223484e+00,1.2685783934e+00,1.2685607626e+00,1.2685604033e+00
1.1175023500e+00,1.2685358693e+00,1.2685182388e+00,1.2685178798e+00
1.1175823516e+00,1.2684933534e+00,1.2684757232e+00,1.2684753644e+00
1.1176623532e+00,1.2684508458e+00,1.2684332158e+00,1.2684328574e+00
1.1177423548e+00,1.2684083465e+00,1.2683907167e+00,1.2683903585e+00
1.1178223564e+00,1.2683658554e+00,1.2683482259e+00,1.2683478679e+00
1.1179023580e+00,1.2683233725e+00,1.2683057433e+00,1.2683053856e+00
1.1179823596e+00,1.2682808979e+00,1.2682632689e+00,1.2682629115e+00
1.1180623612e+00,1.2682384315e+00,1.2682208028e+00,1.2682204456e+00
1.1181423628e+00,1.2681959734e+00,1.2681783449e+00,1.2681779880e+00
1.1182223644e+00,1.2681535234e+00,1.2681358952e+00,1.2681355386e+00
1.1183023660e+00,1.2681110818e+00,1.2680934538e+00,1.2680930974e+00
1.1183823676e+00,1.2680686483e+00,1.2680510206e+00,1.2680506644e+00
1.1184623692e+00,1.2680262231e+00,1.2680085956e+00,1.2680082397e+00
1.1185423708e+00,1.2679838061e+00,1.2679661789e+00,1.2679658232e+00
1.1186223724e+00,1.2679413973e+00,1.2679237704e+00,1.2679234150e+00
1.1187023740e+00,1.2678989968e+00,1.2678813701e+00,1.2678810149e+00
1.1187823756e+00,1.2678566044e+00,1.2678389780e+00,1.2678386231e+00
1.1188623772e+00,1.2678142203e+00,1.2677965941e+00,1.2677962395e+00
1.1189423788e+00,1.2677718444e+00,1.2677542185e+00,1.2677538641e+00
